"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Mamta","Comment.Chan","Comment.Mamta"
"105","east2347-1","Eastern Tamang, Nepal","east2347","Eastern Tamang","taj","Eurasia",27.3239,87.0832,"Sino-Tibetan","Tamang-Eastern.htm","Dr. Krishna Chalise, Central Department of Linguistics, Tribhuvan University, Nepal, February 16, 2014. Data taken fromː 1993, Tamang Numeral System. Kathmandu; Shangrila Publication.","decimal","","Eastern Tamang or Tamang Amrit Yonjan has a decimal system. Note that t̪ is a dental plosive, IPA [t̪], t͡s is a voiceless alveolar affricate, IPA [t͡s], d͡z is a voiced voiceless alveolar affricate, IPA [d͡z], n̤ is breathy voiced nasal 'n'. Some people have described it as low tone in Tamang.",""
"106","east2352-1","Eastern Magar (Tanahu), Nepal","east2352","Eastern Magar","mgp","Eurasia",27.4135166667,87.06171,"Sino-Tibetan","Magar-East.htm","Mr. Gary Shepherd, Summer Institute of Linguistics, Nepal, April 25, 1996. Additional data (from 4 onward ) provided by Dr. Karen Grunow-Hårsta, Brock University, Ontario, Canada, January 8, 2007.","vigesimal","","Eastern Magar still retain traditional numerals from 1 to 3. Nowadays, they use a vigesimal system mixing Nepali numerals with indigenous terms.",""
"107","east2354-1","Eastern Parbate Kham, Nepal","east2354","Eastern Parbate Kham","kif","Eurasia",28.5259,82.9523,"Sino-Tibetan","Kham-East-Parbate.htm","Dr. David E. Watters, Summer Institute of Linguistics, Nepal, January 4, 1996",NA,"","Eastern Parbate Kham (Nishel Kham) has only numerals 'one' to 'four' of Tibeto-Burman origin, higher numerals are borrowed from Nepali.",""
"108","ersu1241-1","Ersu, China","ersu1241","Ersu","ers","Eurasia",29.2867,102.213,"Sino-Tibetan","Ersu.htm","Dr. Zhang Sihong, Department of linguistics, School of Arts and Social Sciences, James Cook University, Australia. February 29, 2012.","decimal","","Ersu has a ten-based numeral system. The above data was taken from different dialect of the Ersu language differs from that of dialect provided by Prof. Sun Hongkai. Ersu numbers >10 are formed through compounding. Numbers from 10-19: Numerals denoting numbers of this group are coordinate compounds containing a ""core"" bound morpheme tsʰɛ55, 'teen' followed by a basic numeral except 'eleven' and 'thirteen'. As shown in above table, the numeral ?eleven? is not formed through the ""core"" morpheme tsʰ⁵⁵, ''teen'' and the basic numeral tə⁵⁵, 'one', but tsʰɛ⁵⁵, ?'teen' and an attachment tsɿ⁵⁵ whose meaning is unknown in this context; similar to 'eleven', the numeral 'thirteen' is also not formed through the 'core' morpheme tsʰ⁵⁵, 'teen' and the basic numeral si⁵⁵, 'three', but tsʰɛ⁵⁵, 'teen' and an attachment sa⁵⁵, too. Ersu Numbers from 20 to 39: Numbers of this group share a 'core' morpheme, a ''round number'' classifier tsʰɿ⁵⁵, 'ten'. Numbers from 20 to 29 are formed through a bound compound morpheme nə⁵⁵.tsʰɿ⁵⁵, 'two.ten=>twenty' plus a basic numeral and numbers from 30 to 39 are formed through a bound compound morpheme sa⁵⁵.tsʰɿ⁵⁵, 'three. ten=>thirty' plus a basic numeral. Numbers from 40 to 90 are constructed in the way of ''basic numeral plus ''round number classifiers''. The largest number attested in Ersu is nbo55 tsʰo55, 'ten thousand.",""
"109","ersu1241-2","Ersu, China","ersu1241","Ersu","ers","Eurasia",29.2867,102.213,"Sino-Tibetan","Ersu.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Ersu has a decimal system.",""
"110","fala1243-1","Falam Chin, Myanmar","fala1243","Falam Chin","cfm","Eurasia",23.7892833333,92.3254633333,"Sino-Tibetan","Chin-Falam.htm","Ms. Debbie King, PhD candidate in Linguistics, University of Texas at Arlington, Texas, USA. December 30, 2009.","decimal","","Fallam Chin has a decimal system. There are four tones in Falam Chinː Low is unmark; High is marked with an acute; Raising with a circumflex [v̂ ] and Failing with a carat [v̌ ]. Please note that the symbol [ʡ] is a voiced epiglottal plosive and there is a single word for ''twenty''.",""
"111","fala1243-2","Falam Chin, Myanmar","fala1243","Falam Chin","cfm","Eurasia",23.7892833333,92.3254633333,"Sino-Tibetan","Chin-Falam.htm","Mr. Kawl Lian Thang, Chin Baptist Church, Yangon, Myanmar, September 18, 1995.",NA,"","Falam Chin numeral system is similar to that of the other Central Chin languages. The above data did not indicate tones.",""
"112","gahr1239-1","Bunan (Gahri), India","gahr1239","Bunan","bfu","Eurasia",32.2168,77.9596,"Sino-Tibetan","Bunan.htm","Prof. Suhnu Ram Sharma, Deccan College Post-Graduate and Research Institute, Pune, India, January 7, 1993.","vigesimal","","Bunan has a vigesimal system.",""
"113","galo1242-1","Galo (Gallong), India","galo1242","Galo","adl","Eurasia",27.9805586,94.6884956,"Sino-Tibetan","Galo.htm","Miss Geyi Ete through Mr. Losii Heshu, North-Eastern Regional Language Center (NERLC), Beltola College Road, Majhipara, Beltola, Guwahati - 28, Assam, India. October 27, 2009.",NA,"","The above data are taken from Galo dialect from West Siang district of Arunachal Pradesh.",""
"114","galo1242-2","Galo (Gallong), India","galo1242","Galo","adl","Eurasia",27.9805586,94.6884956,"Sino-Tibetan","Galo.htm","Dr. Mark W. Post, Department of Linguistics, La Trobe University, Australia, January 9, 2006, March 16, 2009.",NA,"","The above data are taken from Lare dialect of Galo.",""
"115","gama1251-1","Gamale Kham, Nepal","gama1251","Gamale Kham","kgj","Eurasia",28.411,82.6749,"Sino-Tibetan","Kham-Gamale.htm","Dr. David E. Watters, Summer Institute of Linguistics, Nepal, January 4, 1996",NA,"","Gamale Kham has only numerals 'one' to 'three' of Tibeto-Burman origin, higher numerals are borrowed from Nepali.",""
"116","ganc1239-1","Fuzhou Gan, China","ganc1239","Gan Chinese","gan","Eurasia",27.9896,115.166,"Sino-Tibetan","Chinese-Gan-Fuzhou.htm","Ms. Fu Xinqing, Nanchang University, Nanchang, Jiangxi, China, March 28, 2006",NA,"","Fuzhou Gan is spoken by around Lichuan County, southeast Jiangxi Province.",""
"117","gang1266-1","Gangte, India","gang1266","Gangte","gnb","Eurasia",24.5113,94.1681,"Sino-Tibetan","Gangte.htm","Dr. Shree Krishan , 10 March, 1995 Anthropological Survey of India, Government of India, Calcutta, India",NA,"","The Gangte numeral system is identical to Thadou numeral system, updated data in phonetic form and indicated tones are needed to compare with the old data.",""
"118","garo1247-1","Garo, India, Bangladesh","garo1247","Garo","grt","Eurasia",25.2954,90.462,"Sino-Tibetan","Garo.htm","Prof. Robbins Burling, University of Michigan, Ann Arbor, Michigan, USA, 10 January 10, 1997. Dr. U.V. Jose, Don Bosco, Umswai, Assam, India, July 20, 2007","vigesimal","","Garo has an archaic counting system based on twenty. Nowadays, in A'chick dialect they use a decimal system, the archaic forms for 40, 50, ... 80 with 'kol-chaŋ' are not used. In the Mandi dialect spoken in Bangladesh, the Garo people has only retained numerals from one to five of Tibeto-Burman origins, after five they use Bengali numerals assimilated into Garo pronunciations.",""
"119","geba1237-1","Geba Karen, Myanmar","geba1237","Geba Karen","kvq","Eurasia",19.4991,96.9492,"Sino-Tibetan","Karen-Geba.htm","Dr. Atsuhiko Kato, Osaka University of Foreign Studies, Osaka, Japan, January 20, 2006.","decimal","","Geba Karen has a decimal system with special forms for 6 to 9. The data was based on Leiktho dialect. Geba numerals cannot be used isolatedly. They need to be combined with numeral classifies when they occur. The 'mɛ́' is the most common classifier used in counting, which means 'kind, sort'. The /θʊ̄/ in number 6 means 'pair' and six is formed by ' three pairs', eight is formed by 'four pairs', seven is formed by /three pairs and one (kinds)'. Geba Karen has three tones: v́ [55], v̄ [33] and v̀ [11], v is atonic.",""
"120","geko1235-1","Kadaw Karen (Geko), Myanmar","geko1235","Geko Karen","ghk","Eurasia",19.6741,96.5308,"Sino-Tibetan","Kadaw-Geko.htm","Dr. Ken Manson, Summer Institute of Linguistics, Thailand, April 11, 2019. Source: Shintani, Tadahiko. 2015. The Kadaw language (Linguistic Survey of Tay Cultural Area 106). Tokyo: The Research Institute for Languages and Cultures of Asia and Africa. ISBN 978-4-86337-174-3)","decimal","","Kadaw Karen has a decimal numeral system. Shintani does not give a location/village name. But from my analysis Kadaw is a village dialect of Gekho [ghk]Kadaw is spoken in Kayah State, and has nasalized vowels but no final nasal consonants.[13] It has more Burmese than Shan influence from wikipedia.",""
"121","gepo1234-1","Gepo (Gepu), China","gepo1234","Gepo","ygp","Eurasia",25.7,102.5,"Sino-Tibetan","Gepo-Gepu.htm","Dr. Lama Ziwo (aka Qiu Fuyuan) College of Yi Studies, Southwest University for Nationalities (Old Campus), Chengdu, Sichuan Province, China. November 19, 2012.","decimal","","Gepo or Gepu has a decimal system.",""
"122","guan1252-1","Khroskyabs (Guanyinqiao dialect), China","guan1252","Guanyingqiao",NA,"Eurasia",NA,NA,"Sino-Tibetan","Guanyinqiao.htm","Dr. Yin Weibin, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, November 21, 2013.","decimal","","Lavrung has a decimal system. The above data is taken from Guanyinqiao dialect.",""
"123","guan1252-2","Khroskyabs (Guanyinqiao, Siyuewu dialect), China","guan1252","Guanyingqiao",NA,"Eurasia",NA,NA,"Sino-Tibetan","Khroskyabs-Guanyinqiao.htm","Dr. Yunfan Lai, Max Planck Institute for the Science of Human history, Jena, Germany, June 1, 2019. Research website","decimal","","Khroskyabs (formerly called Lavrung) has a decimal system. The above data is taken from Siyuewu dialect spoken in Guanyinqiao township.",""
"124","guan1266-1","Khroskyabs (Lavrung), China","guan1266","Khroskyabs","jiq","Eurasia",31.5655,101.928,"Sino-Tibetan","Guanyinqiao.htm","Dr. Guillaume Jacques, Centre de Recherches Linguistiques sur l’Asie Orientale (CRLAO) / Université Paris V, Paris Descartes, France. September 13, 2008.","decimal","","Lavrung has a decimal system. Lavrung is a tonal language.",""
"125","guiq1238-1","Guiqiong, China","guiq1238","Guiqiong","gqi","Eurasia",30.4803,102.128,"Sino-Tibetan","Guiqiong.htm","Miss Rao Min, PhD Student, EHESS-Ecole des hautes études en sciences sociales / CRLAO, French Teacher, Chongqing Technology and Business University, Chongqing, China, November 16, 2016.","decimal","","Quiqiong has a decimal system, compound numerals from 21 to 29 and other higher numbers are loanwords from Tibetan language.",""
"126","guiq1238-2","Guiqiong, China","guiq1238","Guiqiong","gqi","Eurasia",30.4803,102.128,"Sino-Tibetan","Guiqiong.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Quiqiong has a decimal system.",""
"127","guru1261-1","Western Gurung, Nepal","guru1261","Gurung","gvr","Eurasia",27.41687,86.28988,"Sino-Tibetan","Gurung-West.htm","Dr. Warren Glover, Summer Institute of Linguistics, Nepal, November 30, 1998.",NA,"","The Gurung has two tonesː high tone and low tone, but the data did not indicate tone marks.",""
"128","haka1240-1","Haka Chin, Myanmar","haka1240","Haka Chin","cnh","Eurasia",22.8735,92.8208,"Sino-Tibetan","Chin-Haka.htm","Ms. Debbie King, PhD candidate, Department of Linguistics, University of Texas at Arlington, Texas, USA. November 7, 2009.",NA,"","Haka Chine numerals are nearly identical to Bawm Chin. Please note that the symbol [ʡ] is a voiced epiglottal plosive.",""
"129","haka1240-2","Haka Chin, Myanmar","haka1240","Haka Chin","cnh","Eurasia",22.8735,92.8208,"Sino-Tibetan","Chin-Haka.htm","Dr. Hre Kio, Bible Translation Consultant, United Bible Society (Asia-Pacific), June 19, 1995.","decimal","","Haka Chin has a decimal system nearly identical to that of Bawm Chin. The above data was written in orthographic spellings, Haka Chin is a tonal language, but the data did not indicate tones.",""
"130","hakh1236-1","Hakhun Tangsa, India","hakh1236","Hakhun",NA,"Eurasia",NA,NA,"Sino-Tibetan","Naga-Tangshang.htm","Mr. Krishna Boro, PhD Student, Dept. of Linguistics, University of Oregon, Eugene, USA. May 2, 2013",NA,"","The above data are from the Hakhun Tangsa variety of Tase of Assam, India. Tangsa has at least 32 varieties.",""
"131","hakk1236-1","Jiangxi Hakka, China","hakk1236","Hakka Chinese","hak","Eurasia",25,116,"Sino-Tibetan","Chinese-Hakka-Jiangxi.htm","Prof. Liu Lunxin, 28 March, 2006 Nanchang University, Nanchang, Jiangxi, China",NA,"","Jiangxi Shanyou Hakka is spoken by about 15,000 people in Shangyou County in southern Jiangxi Province.",""
"132","hakk1236-2","Yuedong Hakka, China","hakk1236","Hakka Chinese","hak","Eurasia",25,116,"Sino-Tibetan","Chinese-Hakka-Yuedong.htm","Prof. Yan Xiuhong, Santou University, Swatow, Guangdong, China, March 26, 2006",NA,"","Yuedong Hakka is marginally intelligible with Mexian Hakka.",""
"133","hani1248-1","Hani, China, Laos, Vietnam","hani1248","Hani","hni","Eurasia",22.67753,102.851673333,"Sino-Tibetan","Haya-Hani.htm","Prof. Sun Hongkai, 3 October, 1999 Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China",NA,"",NA,""
"134","hela1238-1","Yohlmo (Helambu Sherpa), Nepal","hela1238","Lamjung-Melamchi Yolmo","scp","Eurasia",27.9212,85.6289,"Sino-Tibetan","Yohlmu.htm","Dr. Anna Maria Hari, Summer Institute of Linguistics, Nepal, March 28, 1999.","vigesimal","","Yohlmo has a vigesimal system. The formations of Yohlmo numerals 30, 50, 70 and 90 are very particular, which is the similar way as the Tshangla (Motuo-Menba) in Bhutan.",""
"135","hkon1236-1","Hkongso, Myanmar","hkon1236","Hkongso",NA,"Eurasia",NA,NA,"Sino-Tibetan","Anu.htm","Mr. Jonathan Wright, SIL International, April 3, 2009.",NA,"","Hkongso and Anu are closely related languages to Hkongso closely related to Bangladesh Mru / Mro. Hkongso phoneme charts: Table 1: Consonant phonemes Labial-Labiodental Alveolar Palatal Velar Glottal Plosive p, pʰ, b t, tʰ,d c k, kʰ ʔ Fricative f, v sʰ h Lateral Fricative ɬ Nasal m̥, m n̥ ŋ̥, ŋ Trill l̥ʰ, r LateralApproximant l Approximant w j Table 2: Vowel phonemes: Front Central Back Close i ɨ u Close-mid e ɘ o Mid ə Open-mid ɛ ɔ Open a",""
"136","hlep1236-1","Hlepho Phowa, China","hlep1236","Hlepho Phowa","yhl","Eurasia",23.591,103.733,"Sino-Tibetan","Yi-Hlepho-Phowa.htm","Dr. Jamin Pelkey, La Trobe University, Australia /SIL International, November 11, 2008.","decimal","","Hlepho Phowa has a decimal system. Hlepho Phowa is language in the Southeastern Ngwi group. Note that the forms of compound numerals 13 to 19, 22 to 29, 30, 40, 50, 60, 70, 80, 90, 200 and 2000 need to be checked with new data. Please note that there are two different forms for the number ''one''.",""
"137","hler1235-1","Hlersu, China","hler1235","Hlersu","hle","Eurasia",24.4,101.4,"Sino-Tibetan","Yi-Hlersu.htm","Prof. Xianming Xu, Research Centre for Endangered Languages, Yuxi Normal University, Yuxi City, Yunnan, China, February 27, 2011.","decimal","","Hlersu has a decimal system.",""
"138","hmar1241-1","Hmar, India","hmar1241","Hmar","hmr","Eurasia",24.7534,93.5497,"Sino-Tibetan","Hmar.htm","Prof. Suhnu Ram Sharma , Deccan College Post-Graduate and Research Institute, Pune, India, January 7, 1993. Reference source: Baruah, P.N.Dutta, 1996. Hmar Grammar. CIIL, Mysore, India.",NA,"","Hmar numeral system is similar to that of the other Chin languages.",""
"139","honi1244-1","Honi (Haoni), China","honi1244","Honi","how","Eurasia",23.2074,101.886,"Sino-Tibetan","Honi-Hani.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Honi has a decimal system.",""
"140","horp1239-1","Ergong (Horpa), China","horp1239","Stau-Dgebshes","ero","Eurasia",31.1026,101.72,"Sino-Tibetan","Horpa.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999","decimal","","Ergong or Horpa has a decimal system. Ergong is a toneless Tibeto-Burman language.",""
"141","hran1239-1","Hrangkhol, Assam, India","hran1239","Hrangkhol","hra","Eurasia",24.4559,93.351,"Sino-Tibetan","Hrangkhol.htm","Ms. Rima Saikia through Dr. Monali Longmailai, Assistant Professor, Centre for Endangered Languages, Tezpur University, India, November 8, 2018.",NA,"","Hrangkhol numeral system is very interesting as it can be seen from the above table. It has two numeral classifiers: in- which occurs with ‘1-3’ and ki- occurs with ‘6’ and ‘7’. The counting system of Hrangkhol is equally noteworthy. For instance, in the counting from eleven to nineteen, -lei- is the multiplicative digit to represent ‘one’ while -kʰat is the additive digit to represent ‘one’ which means that -kʰat ‘one’ is not reduplicated in the counting system to represent multiplication as in som-lei-kʰat ‘eleven(10x1+1)’ and som-n̥i in-kʰat ‘twenty one (10x2+1)’. The Hrangkhol language is spoken in Zion village, Dima Hasao, Assam, India.",""
"142","idum1241-1","Idu (Yidu Luoba), China, India","idum1241","Idu","clk","Eurasia",29.4473,95.6472,"Sino-Tibetan","Idu.htm","Dr. Roger Blench, McDonald Institute for Archaeological Research, University of Cambridge, Dept of History, Cambridge, United Kingdom, August 9, 2018.","decimal","","Idu has a decimal system. For Idu lower numerals with a ka- first syllable, this is often deleted in various count expressions, especially after numeral classifiers. Idu also has special numeral forms to express days and nights of twenty-four hours. These are generally used to express day or nights away from the home. They are clearly related to the basic count forms but are not completely predictable, especially the tones. Data taken from ""A Grammar Sketch of Idu "", Roing, February 20, 2017.",""
"143","idum1241-2","Idu (Yidu Luoba), China, India","idum1241","Idu","clk","Eurasia",29.4473,95.6472,"Sino-Tibetan","Idu.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Yidu Luoba has a decimal system.",""
"144","jadd1243-1","Jad, Uttarkhand State, India","jadd1243","Jad","jda","Eurasia",30.241,79.153,"Sino-Tibetan","Jad.htm","Prof. Kavita Rastogi, Head of Department of Linguistics University of Lucknow, India and Ajay Kumar Singh, January 27, 2017.","decimal","","Jad has a decimal system with thad of Spiti Bhoti. This language is spoken in Bagori and Dunda villages with 2500 speaker in around 400 families. information given by Sarpanch (Pradhan), Mr. Bhawan Singh Rana, of Bagori village and there are 1009 voters, in Uttarkashi, Uttrakhand State, India .",""
"145","jang1254-1","Jangshung (Jangrami), India","jang1254","Jangshung","jna","Eurasia",31.5666,78.4344,"Sino-Tibetan","Jangshung.htm","Dr. Christian Huber, Department of linguistic, University of Vienna, Australia, June 3, 2011. Data taken from Jangi village, Himachal Pradesh, Distt. Kinnaur.","vigesimal","","Jangshung or Jangrami has a vigesimal system. Data was provided by a carpenter from Jangi (carpenters in Jangi, Lippa(?) and Asrang speak Shumcho at home)",""
"146","jang1254-2","Jangshung (Jangrami), India","jang1254","Jangshung","jna","Eurasia",31.5666,78.4344,"Sino-Tibetan","Jangshung.htm","Mr. & Mrs. Bezily & Reeja, India Bible Society, India, December 17, 2008.","vigesimal","","Jangshung or Jangrami has a vigesimal system.",""
"147","japh1234-1","Japhug Jiarong, China","japh1234","Japhug",NA,"Eurasia",32.1,102.36,"Sino-Tibetan","Jiarong.htm","Dr. Guillaume Jacques, Centre de Recherches Linguistiques sur l’Asie Orientale (CRLAO), Université, Paris Descartes, France, September 13, 2008, February 16, 2010.","decimal","","Japhug Jiarong has a decimal system. Japhug Jiarong is a toneless Tibeto-Burman language.",""
"148","japh1234-2","Jiarong, China","japh1234","Japhug",NA,"Eurasia",32.1,102.36,"Sino-Tibetan","Jiarong.htm","Prof. Sun Hongkai, Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China, October 3, 1999.","decimal","","Japhug Jiarong has a decimal system, Japhug Jiarong is a toneless Tibeto-Burman language.",""
"149","jeru1240-1","Jerung (Jero), Nepal","jeru1240","Jerung","jee","Eurasia",27.1741,86.2547,"Sino-Tibetan","Jero.htm","Dr. Jean Robert Opgenort, Department of Linguistics, University of Berne, Switzerland, July 7, 2013. Reference sourceː Jean Robert Opgenort, ""A Grammar of Jero"" 2005, Leiden, Netherlands, Bril",NA,"","With the general exception of the word for ‘one’, the Jero numerals",""
"150","jian1240-1","Min Bei (Jian'ou), China","jian1240","Jian'ou",NA,"Eurasia",27.04237,118.307419,"Sino-Tibetan","Chinese-MinBei-Jian'ou.htm","Prof. Pan Weisui, Editorial committee of Jian'ou chorography , Jian'ou city, Fujian, China, March 10, 2006.",NA,"","Jian'ou Min is spoken by two million people in Jian'ou City and nearby areas in northern Fujian Province. In Jian'ou dialect, both numbers 'one' and 'two' have two forms used in different positions. Jian'ou is not mutually intelligible with other Min languages.",""
"151","jiar1240-1","rGyalrong Jiamuzu, China","jiar1240","Northern Gyalrong","jya","Eurasia",31.60295,102.22875,"Sino-Tibetan","Jiarong-Situ.htm","Mr. Steve Penner, January 13, 2014.","decimal","","rGyalrong Jiamuzu has a decimal system, These numerals were provided by Tharmo, a native speaker of rGyalrong, from Jiaomuzu Township of Maerkang County, Aba Prefecture, Sichuan Province.",""
"152","jiny1235-1","Pingyao Jinyu, China","jiny1235","Jinyu Chinese","cjy","Eurasia",38.8284,111.278,"Sino-Tibetan","Chinese-Jin-Pingyao.htm","Prof. Zhang Guangming, Xinzhuo Teacher's Colleague, Xinzhuo, Shanxi Province, China, March 21 2006",NA,"","Pingyao Jin is spoken by about 420,000 people in Pingyao County, Shanxi Province, Northwest China.",""
"153","jiny1235-2","Shenmu Jinyu, China","jiny1235","Jinyu Chinese","cjy","Eurasia",38.8284,111.278,"Sino-Tibetan","Chinese-Jin-Shenmu.htm","Prof. Xing Xiangdong, Teacher's University of Shanxi, Xi'an, Shanxi Province, China, March 3, 2006",NA,"","In Shenmu Jin , the numeral 'two' has two forms used in different positions. The Shenmu Jin is spoken by about 300,000 people in Shenmu County, Shan'xi Province.",""
"154","jiny1235-3","Taiyuan Jinyu, China","jiny1235","Jinyu Chinese","cjy","Eurasia",38.8284,111.278,"Sino-Tibetan","Chinese-Jin-Taiyuan.htm","Prof. Zhang Guangming, Xinzhuo Teacher's Colleague, Xinzhuo, Shanxi Province, March 21, 2006",NA,"","Taiyuan Jin is spoken by about 2,700,000 people in Taiyian City and nearby areas, Shanxi Province, Northwest China.",""
"155","jire1238-1","Jirel, Nepal","jire1238","Jirel","jul","Eurasia",27.6931,86.3201,"Sino-Tibetan","Jirel.htm","Prof. Dr. Tej R. Kansakar, Central Department of Linguistics, Tribhivan University, Kathmandu, Nepal, December 15, 2013.","vigesimal","","Jirel has a traditional vigesimal system, however, they might use Nepali numerals after twenty more frequently now. Ethnologue reports Jirel has Some comprehension of Lhasa Tibetan and some Tibetan dialects. Grammatically similar to Sherpa. Jirel is a tonal language has four contrastive tone patterns. Tone Jirel has four contrastive tone patterns. The main domains of tone is the phonological word. This word may consist of one or more syllables or one or more morphemes. It is the realm of a correlation between pitch and contour. In the basic tone pattern, the characteristic pitch level is confined to the initial syllable of the word, while the contour spreads over the whole word. In monosyllabic words the contour is realized as a falling or non-falling glide. In di- and poly-syllabic words the non-falling contour is either level or rising. The other contour is falling. The contrastive tone patterns are marked with the numbers 1, 2, 3, 4 in superscript at the end of the word in the Roman transcription of Jirel. The two high tones carry numbers 1 and 3, the two low tones the numbers 2 and 4 respectively. Word-initial voiced stops and affricates / b /, / d /, / ḑ /, / j /, / g / occur only with low tone. All other consonants can occur with either high or low tone. Table 1. The four contrastive tone patterns of monosyllabic words non-falling contour falling contour high pitch la1 'wages' la3 'steam' low pitch la2 'mountain' la4 'work' Table 2. The four contrastive tone patterns of disyllabic words non-falling contour falling contour high pitch chomu1 'sister-in-law' chomu3 'a specific day' low pitch phumu2 'daughter' chyomu4 'hen' For more details on the different aspects of the Jirel phonology, see the following two publications : Strahm, Esther, and Anita Maibaum. 1971. Jirel Phonemic Summary. Tibeto-Burman Phonemic Summaries XI. Summer Institute of Linguistics. = Kathmandu: Tribhuvan University. Strahm, Esther, and Anita Maibaum. 2005. Jirel-Nepali-English Dictionary. Centre for Nepal and Asian Studies, Tribhuvan University, Kirtipur, Kathmandu, Nepal.",""
"156","jixi1238-1","Jixi Hui, China","jixi1238","Jixi",NA,"Eurasia",30.071111,118.592222,"Sino-Tibetan","Chinese-Hui-Jixi.htm","Prof. Zhao Rixin, 5 March, 2006 Language University of Beijing, Beijing, China",NA,"","In Jixi Hui, the numeral 'two' has two forms used in different positions. Xiji Hui is spoken by about 180,000 people in Jixi County, South Anhui Province and is very different from other Hui varieties.",""
"157","kach1280-1","Jingpho, China, Myanmar","kach1280","Southern Jinghpaw","kac","Eurasia",25.4634,97.3278,"Sino-Tibetan","Jingpho.htm","Miss Naw Veronica, MA student, Department oflinguistics, Payap University, Chiangmai, Thailand. June 22, 2014.","decimal","","Jingpho has a decimal system. This dialect is taken from Kachin State, Myanmaer.",""
"158","kach1280-2","Jingpho, China, Myanmar","kach1280","Southern Jinghpaw","kac","Eurasia",25.4634,97.3278,"Sino-Tibetan","Jingpho.htm","Prof. Dai Qingxia, Central University for Nationalities, Beijing, China, July 10, 1998.","decimal","","Jingpho has a decimal system.",""
"159","kado1242-1","Kado (Kadu), Myanmar, China","kado1242","Kado","kdv","Eurasia",21.5259,100.092,"Sino-Tibetan","Kado.htm","Mr. David Sangdong, PhD Student of Linguistics, La Trobe University, Australia. December 8, 2008.",NA,"","Although the Kadu language is no related to Tai languages, Kadu use Shan / Tai counting systems. Like Kanan in practical they use one to ten in their daily conversation, however when it comes to eleven or more counting the Kadu use Burmese counting. The data were taken from Settaw village, Banmauk Township, Sagaing Division, Myanmar. Tone transcriptionsː 5 high, 3 mid and 2 low.",""
"160","kado1242-2","Kanan (Ganan), Myanmar, China","kado1242","Kado","kdv","Eurasia",21.5259,100.092,"Sino-Tibetan","Kado.htm","Mr. David Sangdong, PhD Student of Linguistics, La Trobe University, Australia. December 8, 2008.",NA,"","Although the Kanan language is no related to Tai languages, Kanan use Shan/Tai counting systems. I couldn't find (no one knows now) whether they had they own counting system in the past. My language informants couldn't find the word for 2000. Although they could provide the above counting, today, in particle they use one to ten only. When it comes to eleven and more, many Kanan now use Burmese counting system. The data were taken from Namza village, Banmauk Township, Sagaing Division, Myanmar. It is unknown the Kanan and Kadu are dialects of a single language or two closed related languages. Tone transcriptions. 5 high, 3 mid and 2 low.",""
